Datum;Uhrzeit;"ProfilwertkWh";"ProfilwertkW";Spotmarktpreis in ct/kWh;Endkundenpreis in ct/kwh;Arbeitspreis Umspannung ct/kwh;Steuern&Abgaben in ct/kwh;Gewinn
12.10.2025;01:00:00;0,1;0,4;10,11;59;7,48;6,691;3,4719
12.10.2025;01:15:00;0,05;0,2;9,685;59;7,48;6,691;1,7572
12.10.2025;01:30:00;0,1;0,4;8,62;59;7,48;6,691;3,6209
12.10.2025;01:45:00;0,05;0,2;8,452;59;7,48;6,691;1,81885
12.10.2025;02:00:00;0,1;0,4;9,766;59;7,48;6,691;3,5063
12.10.2025;02:15:00;0,05;0,2;8,785;59;7,48;6,691;1,8022
12.10.2025;02:30:00;0,1;0,4;8,471;59;7,48;6,691;3,6358
12.10.2025;02:45:00;0,05;0,2;8,522;59;7,48;6,691;1,81535
12.10.2025;03:00:00;0,1;0,4;9,023;59;7,48;6,691;3,5806
12.10.2025;03:15:00;0,05;0,2;8,583;59;7,48;6,691;1,8123
12.10.2025;03:30:00;0,1;0,4;8,48;59;7,48;6,691;3,6349
12.10.2025;03:45:00;0,1;0,4;7,966;59;7,48;6,691;3,6863
12.10.2025;04:00:00;0,05;0,2;7,94;59;7,48;6,691;1,84445
12.10.2025;04:15:00;0,1;0,4;8,22;59;7,48;6,691;3,6609
12.10.2025;04:30:00;0,05;0,2;9,222;59;7,48;6,691;1,78035
12.10.2025;04:45:00;0,1;0,4;9,183;59;7,48;6,691;3,5646
12.10.2025;05:00:00;0,05;0,2;8,325;59;7,48;6,691;1,8252
12.10.2025;05:15:00;0,1;0,4;7,983;59;7,48;6,691;3,6846
12.10.2025;05:30:00;0,05;0,2;9,266;59;7,48;6,691;1,77815
12.10.2025;05:45:00;0,1;0,4;9,089;59;7,48;6,691;3,574
12.10.2025;06:00:00;0,05;0,2;8,556;59;7,48;6,691;1,81365
12.10.2025;06:15:00;0,1;0,4;8,795;59;7,48;6,691;3,6034
12.10.2025;06:30:00;0,05;0,2;9,049;59;7,48;6,691;1,789
12.10.2025;06:45:00;0,1;0,4;8,92;59;7,48;6,691;3,5909
12.10.2025;07:00:00;0,05;0,2;9,764;59;7,48;6,691;1,75325
12.10.2025;07:15:00;0,1;0,4;8,604;59;7,48;6,691;3,6225
12.10.2025;07:30:00;0,05;0,2;8,665;59;7,48;6,691;1,8082
12.10.2025;07:45:00;0,05;0,2;8,636;59;7,48;6,691;1,80965
12.10.2025;08:00:00;20,4;81,6;10,286;59;7,48;6,691;704,6772
12.10.2025;08:15:00;40,35;161,4;8,847;59;7,48;6,691;1451,8737
12.10.2025;08:30:00;22,35;89,4;8,644;59;7,48;6,691;808,73475
12.10.2025;08:45:00;33,05;132,2;7,687;59;7,48;6,691;1227,5431
12.10.2025;09:00:00;11,9;47,6;9,935;59;7,48;6,691;415,2386
12.10.2025;09:15:00;7,55;30,2;8,581;59;7,48;6,691;273,6724
12.10.2025;09:30:00;5,25;21;7,158;59;7,48;6,691;197,77275
12.10.2025;09:45:00;0,05;0,2;7,551;59;7,48;6,691;1,8639
12.10.2025;10:00:00;5,4;21,6;8,674;59;7,48;6,691;195,237
12.10.2025;10:15:00;19,75;79;7,711;59;7,48;6,691;733,0805
12.10.2025;10:30:00;44;176;7,073;59;7,48;6,691;1661,264
12.10.2025;10:45:00;33,9;135,6;7,024;59;7,48;6,691;1281,5895
12.10.2025;11:00:00;15,1;60,4;7,545;59;7,48;6,691;562,9884
12.10.2025;11:15:00;3,3;13,2;7,119;59;7,48;6,691;124,443
12.10.2025;11:30:00;1,5;6;7,127;59;7,48;6,691;56,553
12.10.2025;11:45:00;0,05;0,2;6,969;59;7,48;6,691;1,893
12.10.2025;12:00:00;3,2;12,8;6,894;59;7,48;6,691;121,392
12.10.2025;12:15:00;25,05;100,2;6,761;59;7,48;6,691;953,6034
12.10.2025;12:30:00;4,55;18,2;6,66;59;7,48;6,691;173,66895
12.10.2025;12:45:00;14,5;58;6,44;59;7,48;6,691;556,6405
12.10.2025;13:00:00;5,25;21;5,584;59;7,48;6,691;206,03625
12.10.2025;13:15:00;33,2;132,8;5,33;59;7,48;6,691;1311,3668
12.10.2025;13:30:00;45,8;183,2;5,065;59;7,48;6,691;1821,1912
12.10.2025;13:45:00;36,1;144,4;4,885;59;7,48;6,691;1441,9784
12.10.2025;14:00:00;18,9;75,6;5,36;59;7,48;6,691;745,9641
12.10.2025;14:15:00;24,75;99;5,706;59;7,48;6,691;968,29425
12.10.2025;14:30:00;28,1;112,4;6,574;59;7,48;6,691;1074,9655
12.10.2025;14:45:00;16;64;7,35;59;7,48;6,691;599,664
12.10.2025;15:00:00;13,8;55,2;7,021;59;7,48;6,691;521,7504
12.10.2025;15:15:00;0,9;3,6;7,252;59;7,48;6,691;33,8193
12.10.2025;15:30:00;0,05;0,2;8,493;59;7,48;6,691;1,8168
12.10.2025;15:45:00;0,05;0,2;9,228;59;7,48;6,691;1,78005
12.10.2025;16:00:00;0,05;0,2;7,276;59;7,48;6,691;1,87765
12.10.2025;16:15:00;0,05;0,2;8,374;59;7,48;6,691;1,82275
12.10.2025;16:30:00;0,05;0,2;9,294;59;7,48;6,691;1,77675
12.10.2025;16:45:00;0,05;0,2;10,257;59;7,48;6,691;1,7286
12.10.2025;17:00:00;1,15;4,6;8,689;59;7,48;6,691;41,561
12.10.2025;17:15:00;18,45;73,8;10,271;59;7,48;6,691;637,5951
12.10.2025;17:30:00;27;108;11,323;59;7,48;6,691;904,662
12.10.2025;17:45:00;16,5;66;11,937;59;7,48;6,691;542,718
12.10.2025;18:00:00;1,2;4,8;9,675;59;7,48;6,691;42,1848
12.10.2025;18:15:00;0,05;0,2;10,597;59;7,48;6,691;1,7116
12.10.2025;18:30:00;32,45;129,8;11,201;59;7,48;6,691;1091,2286
12.10.2025;18:45:00;28,8;115,2;12,087;59;7,48;6,691;942,9696
12.10.2025;19:00:00;14,4;57,6;11,463;59;7,48;6,691;480,4704
12.10.2025;19:15:00;0,1;0,4;11,539;59;7,48;6,691;3,329
12.10.2025;19:30:00;18,55;74,2;12,092;59;7,48;6,691;607,27135
12.10.2025;19:45:00;15,5;62;11,562;59;7,48;6,691;515,6385
12.10.2025;20:00:00;5,35;21,4;11,939;59;7,48;6,691;175,9615
12.10.2025;20:15:00;0,1;0,4;11,891;59;7,48;6,691;3,2938
12.10.2025;20:30:00;0,05;0,2;11,264;59;7,48;6,691;1,67825
12.10.2025;20:45:00;0,1;0,4;11,117;59;7,48;6,691;3,3712
12.10.2025;21:00:00;0,05;0,2;11,797;59;7,48;6,691;1,6516
12.10.2025;21:15:00;0,1;0,4;11,492;59;7,48;6,691;3,3337
12.10.2025;21:30:00;0,1;0,4;10,663;59;7,48;6,691;3,4166
12.10.2025;21:45:00;11,15;44,6;10,227;59;7,48;6,691;385,8123
12.10.2025;22:00:00;37,95;151,8;11,892;59;7,48;6,691;1249,95915
12.10.2025;22:15:00;23,6;94,4;11,138;59;7,48;6,691;795,1076
12.10.2025;22:30:00;7,45;29,8;10,365;59;7,48;6,691;256,7568
12.10.2025;22:45:00;0,1;0,4;9,721;59;7,48;6,691;3,5108
12.10.2025;23:00:00;0,05;0,2;10,284;59;7,48;6,691;1,72725
12.10.2025;23:15:00;0,1;0,4;9,359;59;7,48;6,691;3,547
12.10.2025;23:30:00;0,1;0,4;9,183;59;7,48;6,691;3,5646
12.10.2025;23:45:00;0,05;0,2;8,552;59;7,48;6,691;1,81385
13.10.2025;00:00:00;0,1;0,4;10,405;59;7,48;6,691;3,4424
13.10.2025;00:15:00;0,05;0,2;9,308;59;7,48;6,691;1,77605
13.10.2025;00:30:00;0,1;0,4;9,019;59;7,48;6,691;3,581
13.10.2025;00:45:00;0,05;0,2;8,649;59;7,48;6,691;1,809
13.10.2025;01:00:00;0,1;0,4;9,131;59;7,48;6,691;3,5698
13.10.2025;01:15:00;0,05;0,2;8,758;59;7,48;6,691;1,80355
13.10.2025;01:30:00;0,1;0,4;9,161;59;7,48;6,691;3,5668
13.10.2025;01:45:00;0,05;0,2;9,054;59;7,48;6,691;1,78875
13.10.2025;02:00:00;0,1;0,4;9,367;59;7,48;6,691;3,5462
13.10.2025;02:15:00;0,05;0,2;9,192;59;7,48;6,691;1,78185
13.10.2025;02:30:00;0,1;0,4;8,927;59;7,48;6,691;3,5902
13.10.2025;02:45:00;0,1;0,4;8,847;59;7,48;6,691;3,5982
13.10.2025;03:00:00;0,05;0,2;8,967;59;7,48;6,691;1,7931
13.10.2025;03:15:00;0,1;0,4;8,9;59;7,48;6,691;3,5929
13.10.2025;03:30:00;0,05;0,2;8,772;59;7,48;6,691;1,80285
13.10.2025;03:45:00;0,1;0,4;9,01;59;7,48;6,691;3,5819
13.10.2025;04:00:00;0,05;0,2;9,3;59;7,48;6,691;1,77645
13.10.2025;04:15:00;0,1;0,4;8,857;59;7,48;6,691;3,5972
13.10.2025;04:30:00;0,05;0,2;9,34;59;7,48;6,691;1,77445
13.10.2025;04:45:00;0,1;0,4;9,884;59;7,48;6,691;3,4945
13.10.2025;05:00:00;0,05;0,2;8,906;59;7,48;6,691;1,79615
13.10.2025;05:15:00;0,1;0,4;9,371;59;7,48;6,691;3,5458
13.10.2025;05:30:00;0,05;0,2;9,679;59;7,48;6,691;1,7575
13.10.2025;05:45:00;0,1;0,4;11,282;59;7,48;6,691;3,3547
13.10.2025;06:00:00;0,05;0,2;8,471;59;7,48;6,691;1,8179
13.10.2025;06:15:00;0,1;0,4;11,421;59;7,48;6,691;3,3408
13.10.2025;06:30:00;0,05;0,2;14,296;59;7,48;6,691;1,52665
13.10.2025;06:45:00;0,1;0,4;18,376;59;7,48;6,691;2,6453
13.10.2025;07:00:00;0,05;0,2;14,436;59;7,48;6,691;1,51965
13.10.2025;07:15:00;0,1;0,4;21,39;59;7,48;6,691;2,3439
13.10.2025;07:30:00;0,05;0,2;25,253;59;7,48;6,691;0,9788
13.10.2025;07:45:00;0,05;0,2;26,376;59;7,48;6,691;0,92265
13.10.2025;08:00:00;0,05;0,2;25,661;59;7,48;6,691;0,9584
13.10.2025;08:15:00;0,05;0,2;22,895;59;7,48;6,691;1,0967
13.10.2025;08:30:00;0,05;0,2;17,568;59;7,48;6,691;1,36305
13.10.2025;08:45:00;0,05;0,2;13,699;59;7,48;6,691;1,5565
13.10.2025;09:00:00;12,5;50;20,236;59;7,48;6,691;307,4125
13.10.2025;09:15:00;17,7;70,8;15,344;59;7,48;6,691;521,8845
13.10.2025;09:30:00;8,7;34,8;13,596;59;7,48;6,691;271,7271
13.10.2025;09:45:00;7,1;28,4;10,898;59;7,48;6,691;240,9101
13.10.2025;10:00:00;4,4;17,6;14,147;59;7,48;6,691;135,0008
13.10.2025;10:15:00;0,1;0,4;13,241;59;7,48;6,691;3,1588
13.10.2025;10:30:00;0,05;0,2;11,819;59;7,48;6,691;1,6505
13.10.2025;10:45:00;0,05;0,2;10,832;59;7,48;6,691;1,69985
13.10.2025;11:00:00;30,4;121,6;12,709;59;7,48;6,691;976,448
13.10.2025;11:15:00;12,75;51;11,115;59;7,48;6,691;429,8535
13.10.2025;11:30:00;0,05;0,2;10,347;59;7,48;6,691;1,7241
13.10.2025;11:45:00;0,05;0,2;9,829;59;7,48;6,691;1,75
13.10.2025;12:00:00;0,05;0,2;10,356;59;7,48;6,691;1,72365
13.10.2025;12:15:00;12,9;51,6;9,583;59;7,48;6,691;454,6734
13.10.2025;12:30:00;29,7;118,8;9,244;59;7,48;6,691;1056,8745
13.10.2025;12:45:00;14,25;57;8,857;59;7,48;6,691;512,601
13.10.2025;13:00:00;11,9;47,6;9,505;59;7,48;6,691;420,3556
13.10.2025;13:15:00;6,9;27,6;9,22;59;7,48;6,691;245,7021
13.10.2025;13:30:00;2,85;11,4;8,757;59;7,48;6,691;102,8052
13.10.2025;13:45:00;2,85;11,4;8,461;59;7,48;6,691;103,6488
13.10.2025;14:00:00;16,8;67,2;8,275;59;7,48;6,691;614,1072
13.10.2025;14:15:00;23,25;93;8,775;59;7,48;6,691;838,2555
13.10.2025;14:30:00;7,75;31;9,587;59;7,48;6,691;273,1255
13.10.2025;14:45:00;0,05;0,2;10,202;59;7,48;6,691;1,73135
13.10.2025;15:00:00;0,05;0,2;8,83;59;7,48;6,691;1,79995
13.10.2025;15:15:00;0,05;0,2;9,513;59;7,48;6,691;1,7658
13.10.2025;15:30:00;0,05;0,2;10,488;59;7,48;6,691;1,71705
13.10.2025;15:45:00;5,65;22,6;11,906;59;7,48;6,691;186,01495
13.10.2025;16:00:00;5,75;23;9,22;59;7,48;6,691;204,75175
13.10.2025;16:15:00;7,65;30,6;10,746;59;7,48;6,691;260,73495
13.10.2025;16:30:00;7,15;28,6;12,329;59;7,48;6,691;232,375
13.10.2025;16:45:00;5,8;23,2;14,866;59;7,48;6,691;173,7854
13.10.2025;17:00:00;11,3;45,2;10,678;59;7,48;6,691;385,9063
13.10.2025;17:15:00;7,8;31,2;13,089;59;7,48;6,691;247,572
13.10.2025;17:30:00;3,7;14,8;19,843;59;7,48;6,691;92,4482
13.10.2025;17:45:00;0,05;0,2;28,63;59;7,48;6,691;0,80995
13.10.2025;18:00:00;0,1;0,4;19,522;59;7,48;6,691;2,5307
13.10.2025;18:15:00;0,05;0,2;26,078;59;7,48;6,691;0,93755
13.10.2025;18:30:00;0,05;0,2;36,199;59;7,48;6,691;0,4315
13.10.2025;18:45:00;4,1;16,4;40,497;59;7,48;6,691;17,7612
13.10.2025;19:00:00;37,85;151,4;39,692;59;7,48;6,691;194,43545
13.10.2025;19:15:00;42,1;168,4;34,443;59;7,48;6,691;437,2506
13.10.2025;19:30:00;30,4;121,6;27,065;59;7,48;6,691;540,0256
13.10.2025;19:45:00;1,05;4,2;21,43;59;7,48;6,691;24,56895
13.10.2025;20:00:00;8,95;35,8;27,343;59;7,48;6,691;156,4997
13.10.2025;20:15:00;8,8;35,2;20,195;59;7,48;6,691;216,7792
13.10.2025;20:30:00;0,1;0,4;14,339;59;7,48;6,691;3,049
13.10.2025;20:45:00;0,05;0,2;12,904;59;7,48;6,691;1,59625
13.10.2025;21:00:00;0,1;0,4;17,62;59;7,48;6,691;2,7209
13.10.2025;21:15:00;0,05;0,2;13,936;59;7,48;6,691;1,54465
13.10.2025;21:30:00;0,1;0,4;11,896;59;7,48;6,691;3,2933
13.10.2025;21:45:00;0,1;0,4;11,418;59;7,48;6,691;3,3411
13.10.2025;22:00:00;0,05;0,2;13,499;59;7,48;6,691;1,5665
13.10.2025;22:15:00;0,1;0,4;12,817;59;7,48;6,691;3,2012
13.10.2025;22:30:00;0,05;0,2;11,73;59;7,48;6,691;1,65495
13.10.2025;22:45:00;0,1;0,4;10,749;59;7,48;6,691;3,408
13.10.2025;23:00:00;0,05;0,2;12,309;59;7,48;6,691;1,626
13.10.2025;23:15:00;0,1;0,4;10,969;59;7,48;6,691;3,386
13.10.2025;23:30:00;0,05;0,2;10,742;59;7,48;6,691;1,70435
13.10.2025;23:45:00;0,1;0,4;10,49;59;7,48;6,691;3,4339
14.10.2025;00:00:00;0,05;0,2;11,493;59;7,48;6,691;1,6668
14.10.2025;00:15:00;0,1;0,4;11,653;59;7,48;6,691;3,3176
14.10.2025;00:30:00;0,05;0,2;10,551;59;7,48;6,691;1,7139
14.10.2025;00:45:00;0,1;0,4;9,976;59;7,48;6,691;3,4853
14.10.2025;01:00:00;0,1;0,4;10,73;59;7,48;6,691;3,4099
14.10.2025;01:15:00;0,05;0,2;10,471;59;7,48;6,691;1,7179
14.10.2025;01:30:00;0,1;0,4;10,265;59;7,48;6,691;3,4564
14.10.2025;01:45:00;0,05;0,2;9,74;59;7,48;6,691;1,75445
14.10.2025;02:00:00;0,1;0,4;10,485;59;7,48;6,691;3,4344
14.10.2025;02:15:00;0,05;0,2;10,036;59;7,48;6,691;1,73965
14.10.2025;02:30:00;0,1;0,4;9,804;59;7,48;6,691;3,5025
14.10.2025;02:45:00;0,05;0,2;9,483;59;7,48;6,691;1,7673
14.10.2025;03:00:00;0,1;0,4;10,087;59;7,48;6,691;3,4742
14.10.2025;03:15:00;0,05;0,2;9,909;59;7,48;6,691;1,746
14.10.2025;03:30:00;0,1;0,4;9,743;59;7,48;6,691;3,5086
14.10.2025;03:45:00;0,05;0,2;9,808;59;7,48;6,691;1,75105
14.10.2025;04:00:00;0,1;0,4;9,788;59;7,48;6,691;3,5041
14.10.2025;04:15:00;0,05;0,2;9,92;59;7,48;6,691;1,74545
14.10.2025;04:30:00;0,1;0,4;9,871;59;7,48;6,691;3,4958
14.10.2025;04:45:00;0,05;0,2;10,44;59;7,48;6,691;1,71945
14.10.2025;05:00:00;0,1;0,4;9,727;59;7,48;6,691;3,5102
14.10.2025;05:15:00;0,05;0,2;10,282;59;7,48;6,691;1,72735
14.10.2025;05:30:00;0,1;0,4;10,199;59;7,48;6,691;3,463
14.10.2025;05:45:00;0,1;0,4;10,371;59;7,48;6,691;3,4458
14.10.2025;06:00:00;0,05;0,2;9,259;59;7,48;6,691;1,7785
14.10.2025;06:15:00;0,1;0,4;12,187;59;7,48;6,691;3,2642
14.10.2025;06:30:00;0,05;0,2;14,301;59;7,48;6,691;1,5264
14.10.2025;06:45:00;0,1;0,4;13,57;59;7,48;6,691;3,1259
14.10.2025;07:00:00;0,05;0,2;13,094;59;7,48;6,691;1,58675
14.10.2025;07:15:00;0,1;0,4;14,301;59;7,48;6,691;3,0528
14.10.2025;07:30:00;10,3;41,2;17,903;59;7,48;6,691;277,3378
14.10.2025;07:45:00;23,5;94;18,78;59;7,48;6,691;612,1515
14.10.2025;08:00:00;16,45;65,8;23,108;59;7,48;6,691;357,31045
14.10.2025;08:15:00;2,4;9,6;22,4;59;7,48;6,691;53,8296
14.10.2025;08:30:00;0,05;0,2;16,721;59;7,48;6,691;1,4054
14.10.2025;08:45:00;0,05;0,2;14,099;59;7,48;6,691;1,5365
14.10.2025;09:00:00;0,05;0,2;21,571;59;7,48;6,691;1,1629
14.10.2025;09:15:00;0,05;0,2;15,383;59;7,48;6,691;1,4723
14.10.2025;09:30:00;0,05;0,2;13,411;59;7,48;6,691;1,5709
14.10.2025;09:45:00;9,25;37;12,213;59;7,48;6,691;301,698
14.10.2025;10:00:00;2,2;8,8;18,081;59;7,48;6,691;58,8456
14.10.2025;10:15:00;0,05;0,2;13,293;59;7,48;6,691;1,5768
14.10.2025;10:30:00;0,1;0,4;11,651;59;7,48;6,691;3,3178
14.10.2025;10:45:00;0,05;0,2;10,865;59;7,48;6,691;1,6982
14.10.2025;11:00:00;0,05;0,2;13,503;59;7,48;6,691;1,5663
14.10.2025;11:15:00;0,05;0,2;12,093;59;7,48;6,691;1,6368
14.10.2025;11:30:00;0,05;0,2;11,602;59;7,48;6,691;1,66135
14.10.2025;11:45:00;0,05;0,2;10,74;59;7,48;6,691;1,70445
14.10.2025;12:00:00;6;24;11,29;59;7,48;6,691;201,234
14.10.2025;12:15:00;26,35;105,4;11,169;59;7,48;6,691;886,941
14.10.2025;12:30:00;40,2;160,8;10,738;59;7,48;6,691;1370,4582
14.10.2025;12:45:00;5,45;21,8;9,862;59;7,48;6,691;190,57015
14.10.2025;13:00:00;10,35;41,4;10,484;59;7,48;6,691;355,47075
14.10.2025;13:15:00;38,9;155,6;10,249;59;7,48;6,691;1345,162
14.10.2025;13:30:00;25,95;103,8;10,349;59;7,48;6,691;894,756
14.10.2025;13:45:00;20,05;80,2;10,117;59;7,48;6,691;695,9756
14.10.2025;14:00:00;37,6;150,4;8,618;59;7,48;6,691;1361,5336
14.10.2025;14:15:00;23,1;92,4;10,081;59;7,48;6,691;802,6788
14.10.2025;14:30:00;7,35;29,4;10,864;59;7,48;6,691;249,64275
14.10.2025;14:45:00;0,05;0,2;12,543;59;7,48;6,691;1,6143
14.10.2025;15:00:00;18,75;75;10,187;59;7,48;6,691;649,5375
14.10.2025;15:15:00;24;96;11,29;59;7,48;6,691;804,936
14.10.2025;15:30:00;2;8;11,814;59;7,48;6,691;66,03
14.10.2025;15:45:00;0,05;0,2;15,619;59;7,48;6,691;1,4605
14.10.2025;16:00:00;22,95;91,8;9,104;59;7,48;6,691;819,88875
14.10.2025;16:15:00;31,7;126,8;11,609;59;7,48;6,691;1053,074
14.10.2025;16:30:00;17,65;70,6;15,495;59;7,48;6,691;517,7451
14.10.2025;16:45:00;1,3;5,2;22,432;59;7,48;6,691;29,1161
14.10.2025;17:00:00;0,05;0,2;11,394;59;7,48;6,691;1,67175
14.10.2025;17:15:00;12,2;48,8;14,51;59;7,48;6,691;369,8918
14.10.2025;17:30:00;11,45;45,8;23,896;59;7,48;6,691;239,68285
14.10.2025;17:45:00;13,6;54,4;37,878;59;7,48;6,691;94,5336
14.10.2025;18:00:00;20,15;80,6;27,481;59;7,48;6,691;349,5622
14.10.2025;18:15:00;6,3;25,2;36,184;59;7,48;6,691;54,4635
14.10.2025;18:30:00;0,2;0,8;47,48;59;7,48;6,691;-0,5302
14.10.2025;18:45:00;0,1;0,4;50,838;59;7,48;6,691;-0,6009
14.10.2025;19:00:00;0,05;0,2;49,394;59;7,48;6,691;-0,22825
14.10.2025;19:15:00;0,1;0,4;44,863;59;7,48;6,691;-0,0034
14.10.2025;19:30:00;0,05;0,2;37,998;59;7,48;6,691;0,34155
14.10.2025;19:45:00;16,6;66,4;30,627;59;7,48;6,691;235,7532
14.10.2025;20:00:00;10,3;41,2;33,22;59;7,48;6,691;119,5727
14.10.2025;20:15:00;0,1;0,4;24,283;59;7,48;6,691;2,0546
14.10.2025;20:30:00;0,05;0,2;18,17;59;7,48;6,691;1,33295
14.10.2025;20:45:00;0,1;0,4;14,519;59;7,48;6,691;3,031
14.10.2025;21:00:00;0,05;0,2;21,42;59;7,48;6,691;1,17045
14.10.2025;21:15:00;0,1;0,4;16,507;59;7,48;6,691;2,8322
14.10.2025;21:30:00;0,05;0,2;14,691;59;7,48;6,691;1,5069
14.10.2025;21:45:00;0,1;0,4;12,598;59;7,48;6,691;3,2231
14.10.2025;22:00:00;0,1;0,4;14,69;59;7,48;6,691;3,0139
14.10.2025;22:15:00;0,05;0,2;13,257;59;7,48;6,691;1,5786
14.10.2025;22:30:00;0,1;0,4;12,309;59;7,48;6,691;3,252
14.10.2025;22:45:00;0,05;0,2;11,687;59;7,48;6,691;1,6571
14.10.2025;23:00:00;0,1;0,4;12,395;59;7,48;6,691;3,2434
14.10.2025;23:15:00;0,05;0,2;11,801;59;7,48;6,691;1,6514
14.10.2025;23:30:00;0,1;0,4;11,063;59;7,48;6,691;3,3766
14.10.2025;23:45:00;0,05;0,2;10,885;59;7,48;6,691;1,6972
15.10.2025;00:00:00;0,1;0,4;12,026;59;7,48;6,691;3,2803
15.10.2025;00:15:00;0,05;0,2;11,609;59;7,48;6,691;1,661
15.10.2025;00:30:00;0,1;0,4;11,353;59;7,48;6,691;3,3476
15.10.2025;00:45:00;0,05;0,2;11,197;59;7,48;6,691;1,6816
15.10.2025;01:00:00;0,1;0,4;11,716;59;7,48;6,691;3,3113
15.10.2025;01:15:00;0,05;0,2;11,245;59;7,48;6,691;1,6792
15.10.2025;01:30:00;0,1;0,4;11,016;59;7,48;6,691;3,3813
15.10.2025;01:45:00;0,05;0,2;10,769;59;7,48;6,691;1,703
15.10.2025;02:00:00;0,1;0,4;11,015;59;7,48;6,691;3,3814
15.10.2025;02:15:00;0,05;0,2;10,838;59;7,48;6,691;1,69955
15.10.2025;02:30:00;0,1;0,4;10,629;59;7,48;6,691;3,42
15.10.2025;02:45:00;0,1;0,4;10,59;59;7,48;6,691;3,4239
15.10.2025;03:00:00;0,05;0,2;10,598;59;7,48;6,691;1,71155
15.10.2025;03:15:00;0,1;0,4;10,494;59;7,48;6,691;3,4335
15.10.2025;03:30:00;0,05;0,2;10,143;59;7,48;6,691;1,7343
15.10.2025;03:45:00;0,1;0,4;10,212;59;7,48;6,691;3,4617
15.10.2025;04:00:00;0,05;0,2;10,206;59;7,48;6,691;1,73115
15.10.2025;04:15:00;0,1;0,4;10,476;59;7,48;6,691;3,4353
15.10.2025;04:30:00;0,05;0,2;10,721;59;7,48;6,691;1,7054
15.10.2025;04:45:00;0,1;0,4;11,189;59;7,48;6,691;3,364
15.10.2025;05:00:00;0,05;0,2;10,885;59;7,48;6,691;1,6972
15.10.2025;05:15:00;0,1;0,4;11,274;59;7,48;6,691;3,3555
15.10.2025;05:30:00;0,05;0,2;11,66;59;7,48;6,691;1,65845
15.10.2025;05:45:00;0,1;0,4;11,94;59;7,48;6,691;3,2889
15.10.2025;06:00:00;0,05;0,2;11,712;59;7,48;6,691;1,65585
15.10.2025;06:15:00;0,1;0,4;13,133;59;7,48;6,691;3,1696
15.10.2025;06:30:00;0,05;0,2;16,435;59;7,48;6,691;1,4197
15.10.2025;06:45:00;0,1;0,4;19,504;59;7,48;6,691;2,5325
15.10.2025;07:00:00;0,05;0,2;21,175;59;7,48;6,691;1,1827
15.10.2025;07:15:00;0,1;0,4;27,01;59;7,48;6,691;1,7819
15.10.2025;07:30:00;0,05;0,2;31,958;59;7,48;6,691;0,64355
15.10.2025;07:45:00;0,05;0,2;31,353;59;7,48;6,691;0,6738
15.10.2025;08:00:00;0,05;0,2;35,461;59;7,48;6,691;0,4684
15.10.2025;08:15:00;4,9;19,6;30,477;59;7,48;6,691;70,3248
15.10.2025;08:30:00;26,2;104,8;24,713;59;7,48;6,691;527,0392
15.10.2025;08:45:00;18,3;73,2;19,828;59;7,48;6,691;457,5183
15.10.2025;09:00:00;0,05;0,2;25,211;59;7,48;6,691;0,9809
15.10.2025;09:15:00;0,05;0,2;19,767;59;7,48;6,691;1,2531
15.10.2025;09:30:00;0,05;0,2;14,343;59;7,48;6,691;1,5243
15.10.2025;09:45:00;0,1;0,4;13,1;59;7,48;6,691;3,1729
15.10.2025;10:00:00;0,05;0,2;18,444;59;7,48;6,691;1,31925
15.10.2025;10:15:00;0,05;0,2;14,101;59;7,48;6,691;1,5364
15.10.2025;10:30:00;0,05;0,2;13,188;59;7,48;6,691;1,58205
15.10.2025;10:45:00;0,05;0,2;11,21;59;7,48;6,691;1,68095
15.10.2025;11:00:00;0,05;0,2;14,577;59;7,48;6,691;1,5126
15.10.2025;11:15:00;0,05;0,2;13,042;59;7,48;6,691;1,58935
15.10.2025;11:30:00;27,55;110,2;11,722;59;7,48;6,691;912,09785
15.10.2025;11:45:00;32,55;130,2;11,101;59;7,48;6,691;1097,8464
15.10.2025;12:00:00;29,6;118,4;12,791;59;7,48;6,691;948,3248
15.10.2025;12:15:00;17,6;70,4;12,404;59;7,48;6,691;570,68
15.10.2025;12:30:00;43,15;172,6;11,592;59;7,48;6,691;1434,17655
15.10.2025;12:45:00;44,3;177,2;10,983;59;7,48;6,691;1499,3778
15.10.2025;13:00:00;34,65;138,6;11,801;59;7,48;6,691;1144,4202
15.10.2025;13:15:00;28,75;115;11,582;59;7,48;6,691;955,85125
15.10.2025;13:30:00;16,35;65,4;11,1;59;7,48;6,691;551,46915
15.10.2025;13:45:00;29,25;117;10,668;59;7,48;6,691;999,20925
15.10.2025;14:00:00;23,25;93;10,751;59;7,48;6,691;792,3135
15.10.2025;14:15:00;16,3;65,2;10,968;59;7,48;6,691;551,9343
15.10.2025;14:30:00;11,85;47,4;11,698;59;7,48;6,691;392,60235
15.10.2025;14:45:00;24,95;99,8;12,74;59;7,48;6,691;800,62055
15.10.2025;15:00:00;38,25;153;10,37;59;7,48;6,691;1318,05675
15.10.2025;15:15:00;27,5;110;10,764;59;7,48;6,691;936,7875
15.10.2025;15:30:00;0,1;0,4;12,493;59;7,48;6,691;3,2336
15.10.2025;15:45:00;0,05;0,2;15,43;59;7,48;6,691;1,46995
15.10.2025;16:00:00;0,05;0,2;10,151;59;7,48;6,691;1,7339
